Id,year,brand,full_model_name,model_name,price,distance_travelled(kms),fuel_type,city,brand_rank,car_age
1445,2017,Skoda,Skoda Rapid Ambition 1.5 TDI,Rapid,735000,112000,Diesel,Chennai,27,4
1446,2012,Toyota,Toyota Innova 2.5 VX 8 STR BS-IV,Innova,1190000,93000,Diesel,Chennai,1,9
1447,2017,Skoda,Skoda Octavia 2.0 TDI CR Style Plus AT [2017],Octavia,2000000,30000,Diesel,Chennai,27,4
1448,2019,Skoda,Skoda Rapid ONYX 1.5 TDI LE,Rapid,1090000,30000,Diesel,Chennai,27,2
1449,2020,Volkswagen,Volkswagen Polo Highline Plus 1.2( P)16 Alloy [2017-2018],Polo,775000,16000,Petrol,Chennai,3,1
1450,2018,Toyota,Toyota Fortuner 2.8 4x2 AT [2016-2020],Fortuner,2700000,100000,Diesel,Chennai,1,3
1451,2018,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,2050000,42500,Diesel,Chennai,1,3
1452,2017,Toyota,Toyota Fortuner 2.8 4x2 MT [2016-2020],Fortuner,2800000,420000,Diesel,Chennai,1,4
1453,2012,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,1450000,48000,Diesel,Chennai,2,9
1454,2011,BMW,BMW 3 Series 320d,3,1275000,64000,Diesel,Chennai,4,10
1455,2018,Toyota,Toyota Fortuner 2.8 4x2 AT [2016-2020],Fortuner,2700000,100000,Diesel,Chennai,1,3
1456,2018,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,2050000,42500,Diesel,Chennai,1,3
1457,2016,Mercedes-Benz,Mercedes-Benz GLS 350 d,GLS,5200000,82420,Diesel,Chennai,2,5
1458,2011,Mercedes-Benz,Mercedes-Benz C-Class 220 CDI Sport,C-Class,1150000,73000,Diesel,Chennai,2,10
1459,2018,Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport,CLA,3200000,15600,Diesel,Chennai,2,3
1460,2015,Audi,Audi A3 35 TDI Premium + Sunroof,A3,1850000,58600,Diesel,Chennai,10,6
1461,2019,Mercedes-Benz,Mercedes-Benz GLS 350 d,GLS,7200000,58548,Diesel,Chennai,2,2
1462,2015,BMW,BMW 3 Series 320d Prestige,3,2200000,22261,Diesel,Chennai,4,6
1463,2018,Land Rover,Land Rover Discovery Sport HSE,Discovery,4400000,28800,Diesel,Chennai,18,3
1464,2017,Skoda,Skoda Octavia 2.0 TDI CR Style Plus AT [2017],Octavia,2000000,30000,Diesel,Chennai,27,4
1465,2017,Honda,Honda WR-V VX MT Diesel,WR-V,875000,43000,Diesel,Chennai,7,4
1466,2012,Audi,Audi A6 2.0 TDI Premium,A6,1700000,76000,Diesel,Chennai,10,9
1467,2009,Audi,Audi A4 2.0 TFSI,A4,1025000,65000,Petrol,Chennai,10,12
1468,2014,Honda,Honda City VX (O) MT,City,785000,20000,Petrol,Chennai,7,7
1469,2016,BMW,BMW X1 sDrive20d xLine,X1,2600000,36000,Diesel,Chennai,4,5
1470,2014,Ford,Ford EcoSport Titanium 1.0 Ecoboost,EcoSport,525000,73000,Petrol,Chennai,8,7
1471,2016,Hyundai,Hyundai Elite i20 Asta 1.2 (O) [2016],Elite,675000,12000,Petrol,Chennai,14,5
1472,2019,Ford,Ford EcoSport Titanium 1.5 Ti-VCT AT,EcoSport,850000,23000,Petrol,Chennai,8,2
1473,2020,Audi,Audi A4 35 TDI Premium Plus,A4,4400000,16000,Diesel,Chennai,10,1
1474,2013,Audi,Audi A6 35 TDI Premium,A6,2100000,40000,Diesel,Chennai,10,8
1475,2012,BMW,BMW 5 Series 520d Sedan,5,1800000,82000,Diesel,Chennai,4,9
1476,2019,Mahindra,Mahindra Alturas G4 2WD AT [2018-2020],Alturas,2700000,30000,Diesel,Chennai,24,2
1477,2017,Mercedes-Benz,Mercedes-Benz E-Class E 220 d Avantgarde,E-Class,4500000,17000,Diesel,Chennai,2,4
1478,2007,Maruti Suzuki,Maruti Suzuki SX4 ZXi,SX4,175000,71488,Petrol,Pune,32,14
1479,2018,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2,Baleno,630000,32228,Petrol,Pune,32,3
1480,2021,Volkswagen,Volkswagen Polo GT TSI,Polo,1015000,11000,Petrol,Pune,3,0
1481,2016,Maruti Suzuki,Maruti Suzuki Vitara Brezza LDi,Vitara,700000,83508,Diesel,Pune,32,5
1482,2015,Volkswagen,Volkswagen Polo Highline1.2L (P),Polo,525000,40119,Petrol,Pune,3,6
1483,2015,MINI,MINI Countryman Cooper D,Countryman,2300000,40614,Diesel,Pune,39,6
1484,2017,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,1795000,30889,Diesel,Pune,1,4
1485,2015,BMW,BMW X3 xDrive 20d Expedition,X3,2400000,85200,Diesel,Pune,4,6
1486,2019,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi CNG,Alto,395000,10300,CNG + 1,Pune,32,2
1487,2017,Hyundai,Hyundai Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],Grand,495000,43712,Petrol,Pune,14,4
1488,2010,Hyundai,Hyundai i10 Magna 1.2 Kappa2,i10,270000,75000,Petrol,Pune,14,11
1489,2011,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXi,Wagon,280000,48000,Petrol,Pune,32,10
1490,2012,Honda,Honda City E,City,450000,71000,Petrol,Pune,7,9
1491,2008,Hyundai,Hyundai i10 Magna 1.2,i10,190000,77000,Petrol,Pune,14,13
1492,2011,Maruti Suzuki,Maruti Suzuki SX4 VDI,SX4,320000,72000,Diesel,Pune,32,10
1493,2012,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXi,Wagon,295000,56000,Petrol,Pune,32,9
1494,2014,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 VXI,Wagon,375000,20000,Petrol,Pune,32,7
1495,2012,Volkswagen,Volkswagen Vento Highline Petrol,Vento,397000,59908,Petrol,Pune,3,9
1496,2013,Honda,Honda Amaze 1.2 S i-VTEC,Amaze,410000,60176,Petrol,Pune,7,8
1497,2015,Hyundai,Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT,Grand,460000,50262,Petrol,Pune,14,6
1498,2014,Renault,Renault Duster 85 PS RxL Diesel,Duster,525000,93802,Diesel,Pune,15,7
1499,2015,Ford,Ford EcoSport Trend 1.5L TDCi,EcoSport,600000,99499,Diesel,Pune,8,6
1500,2016,Hyundai,Hyundai Eon Magna [2011-2012],Eon,335000,23797,Petrol,Pune,14,5
1501,2015,Hyundai,Hyundai Elite i20 Asta 1.2,Elite,575000,42000,Petrol,Pune,14,6
1502,2018,Mercedes-Benz,Mercedes-Benz E-Class E 220d Expression [2019-2019],E-Class,4250000,55000,Diesel,Pune,2,3
1503,2020,Hyundai,Hyundai Tucson 2WD AT GLS Diesel,Tucson,2600000,10000,Diesel,Pune,14,1
1504,2017,Hyundai,Hyundai Verna 1.6 VTVT S,Verna,675000,31414,Petrol,Pune,14,4
1505,2016,Mercedes-Benz,Mercedes-Benz GLE 250 d,GLE,3900000,93000,Diesel,Pune,2,5
1506,2013,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,325000,29708,Petrol,Pune,14,8
1507,2016,Hyundai,Hyundai Elite i20 Asta 1.2 (O) [2016],Elite,650000,24694,Petrol,Pune,14,5
1508,2018,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Grand,580000,9500,Petrol,Pune,14,3
1509,2018,Maruti Suzuki,Maruti Suzuki Swift VDi ABS [2014-2017],Swift,680000,22838,Diesel,Pune,32,3
1510,2018,Tata,Tata Nexon KRAZ Plus AMT Diesel,Nexon,900000,16900,Diesel,Pune,40,3
1511,2015,Maruti Suzuki,Maruti Suzuki Swift VXi,Swift,510000,26000,Petrol,Pune,32,6
1512,2018,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT [2017-2019],Celerio,505000,78000,Petrol,Pune,32,3
1513,2016,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT,Celerio,430000,83000,Petrol,Pune,32,5
1514,2014,Nissan,Nissan Micra Active XV,Micra,405000,52000,Petrol,Pune,11,7
1515,2017,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,630000,95000,Diesel,Pune,32,4
1516,2011,Maruti Suzuki,Maruti Suzuki Wagon R 1.0 LXi,Wagon,295000,70000,Petrol,Pune,32,10
1517,2016,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,490000,46000,Petrol,Pune,14,5
1518,2020,Honda,Honda Amaze 1.2 VX i-VTEC,Amaze,900000,8000,Petrol,Pune,7,1
1519,2016,Maruti Suzuki,Maruti Suzuki Vitara Brezza LDi,Vitara,730000,83000,Diesel,Pune,32,5
1520,2011,Maruti Suzuki,Maruti Suzuki Swift LDi,Swift,330000,79000,Diesel,Pune,32,10
1521,2020,Honda,Honda Amaze 1.2 VX AT i-VTEC,Amaze,990000,7700,Petrol,Pune,7,1
1522,2010,Honda,Honda City 1.5 S MT,City,345000,83000,Petrol,Pune,7,11
1523,2012,Honda,Honda Brio S MT,Brio,320000,47000,Petrol,Pune,7,9
1524,2015,Honda,Honda Brio S MT,Brio,410000,19000,Petrol,Pune,7,6
1525,2014,Maruti Suzuki,Maruti Suzuki Swift DZire VXI,Swift,525000,64000,Petrol,Pune,32,7
1526,2016,Volkswagen,Volkswagen Vento Highline Diesel AT [2015-2016],Vento,740000,67000,Diesel,Pune,3,5
1527,2016,Maruti Suzuki,Maruti Suzuki Ciaz ZDi SHVS,Ciaz,750000,79000,Diesel,Pune,32,5
1528,2014,Honda,Honda Amaze 1.5 S i-DTEC,Amaze,455000,70000,Diesel,Pune,7,7
1529,2008,Tata,Tata Indica Vista Aura + Quadrajet BS-III,Indica,190000,35000,Diesel,Pune,40,13
1530,2018,Honda,Honda Amaze 1.2 S AT i-VTEC,Amaze,730000,18000,Petrol,Pune,7,3
1531,2016,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,560000,72000,Diesel,Pune,7,5
1532,2014,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,465000,97000,Diesel,Pune,7,7
1533,2017,Toyota,Toyota Innova Crysta 2.4 VX 8 STR [2016-2020],Innova,1795000,30889,Diesel,Pune,1,4
1534,2017,Maruti Suzuki,Maruti Suzuki Swift VDi,Swift,630000,95000,Diesel,Pune,32,4
1535,2010,Honda,Honda City 1.5 S MT,City,345000,83000,Petrol,Pune,7,11
1536,2018,Tata,Tata Nexon XM,Nexon,750000,81000,Petrol,Pune,40,3
1537,2015,Mercedes-Benz,Mercedes-Benz S-Class S 63 AMG,S-Class,13000000,13000,Petrol,Pune,2,6
1538,2016,Volkswagen,Volkswagen Ameo Trendline 1.2L (P),Ameo,540000,24372,Petrol,Pune,3,5
1539,2015,Hyundai,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016],Grand,515000,38660,Petrol,Pune,14,6
1540,2010,Hyundai,Hyundai i20 Asta 1.2,i20,355000,53216,Petrol,Pune,14,11
1541,2014,Maruti Suzuki,Maruti Suzuki Celerio ZXi,Celerio,385000,44463,Petrol,Pune,32,7
1542,2011,Maruti Suzuki,Maruti Suzuki Alto K10 LXi,Alto,220000,51921,Petrol,Pune,32,10
1543,2011,Ford,Ford Figo Duratec Petrol Titanium 1.2,Figo,215000,75732,Petrol,Pune,8,10
1544,2015,Hyundai,Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Grand,435000,98265,Petrol,Pune,14,6
1545,2016,Maruti Suzuki,Maruti Suzuki Celerio VXi,Celerio,420000,59105,Petrol,Pune,32,5
1546,2011,Skoda,Skoda Fabia Elegance 1.2 MPI,Fabia,250000,81428,Petrol,Pune,27,10
1547,2011,BMW,BMW 5 Series 520d Sedan,5,1275000,91000,Diesel,Pune,4,10
1548,2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,795000,81000,Diesel,Pune,2,10
1549,2014,BMW,BMW 5 Series 520d Luxury Line,5,2250000,50000,Diesel,Pune,4,7
1550,2016,Tata,Tata Zest XT Petrol,Zest,4500000,61352,Petrol,Pune,40,5
1551,2020,MG,MG Hector Plus Sharp 1.5 DCT Petrol,Hector,1800000,17500,Petrol,Pune,81,1
1552,2018,Jaguar,Jaguar F-Pace Prestige,F-Pace,5550000,20518,Diesel,Pune,40,3
1553,2014,Honda,Honda Amaze 1.5 VX i-DTEC,Amaze,465000,98000,Diesel,Pune,7,7
1554,2016,Mitsubishi,Mitsubishi Pajero Sport 2.5 AT,Pajero,1550000,104248,Diesel,Pune,46,5
1555,2013,Tata,Tata Safari Storme 2.2 VX 4x2,Safari,575000,75000,Diesel,Pune,40,8
1556,2012,Mercedes-Benz,Mercedes-Benz E-Class E220 CDI Blue Efficiency,E-Class,1275000,72000,Diesel,Pune,2,9
1557,2014,Toyota,Toyota Corolla Altis GL Petrol,Corolla,675000,99350,Petrol,Pune,1,7
1558,2015,Mitsubishi,Mitsubishi Pajero Sport 2.5 AT,Pajero,1275000,99400,Diesel,Pune,46,6
1559,2010,Mitsubishi,Mitsubishi Outlander 2.4 MIVEC,Outlander,595000,91000,Petrol,Pune,46,11
1560,2012,Volkswagen,Volkswagen Passat Highline DSG,Passat,675000,102000,Diesel,Pune,3,9
1561,2014,Volkswagen,Volkswagen Polo Highline1.5L (D),Polo,475000,75000,Diesel,Pune,3,7
1562,2019,MG,MG Hector Sharp 1.5 DCT Petrol [2019-2020],Hector,1825000,32000,Petrol,Pune,81,2
1563,2014,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2100000,71000,Diesel,Pune,10,7
1564,2012,Jaguar,Jaguar XJ L 5.0 Petrol SC Supersport,XJ,2675000,71000,Petrol,Pune,40,9
1565,2013,Volkswagen,Volkswagen Cross Polo 1.2 TDI,Cross,470000,71000,Diesel,Pune,3,8
1566,2006,BMW,BMW X5 SAV 4.4i,X5,680000,100004,Petrol,Pune,4,15
1567,2013,Audi,Audi A4 2.0 TDI (177bhp) Premium Sport,A4,1380000,48000,Diesel,Pune,10,8
1568,2014,Volkswagen,Volkswagen Polo GT TSI,Polo,528000,82000,Petrol,Pune,3,7
1569,2013,Audi,Audi Q7 3.0 TDI quattro Premium Plus,Q7,2000000,67000,Diesel,Pune,10,8
1570,2009,Mercedes-Benz,Mercedes-Benz M-Class 350,M-Class,1220000,98000,Petrol,Pune,2,12
1571,2016,Audi,Audi A6 35 TDI Matrix,A6,2450000,89000,Diesel,Pune,10,5
1572,2014,Jaguar,Jaguar XF 2.2 Diesel Luxury,XF,1675000,99800,Diesel,Pune,40,7
1573,2016,Land Rover,Land Rover Range Rover Evoque HSE Dynamic,Evoque,3600000,91000,Diesel,Pune,18,5
1574,2011,Mercedes-Benz,Mercedes-Benz C-Class 250 CDI Elegance,C-Class,975000,55000,Diesel,Pune,2,10
1575,2011,Skoda,Skoda Yeti Ambition 2.0 TDI CR 4x4,Yeti,575000,102000,Diesel,Pune,27,10
1576,2016,Maruti Suzuki,Maruti Suzuki S-Cross Zeta 1.3,S-Cross,750000,72000,Diesel,Pune,32,5
1577,2014,Mercedes-Benz,Mercedes-Benz E-Class E250 CDI Avantgarde,E-Class,1950000,99000,Diesel,Pune,2,7
1578,2017,Maruti Suzuki,Maruti Suzuki Ertiga VDI SHVS,Ertiga,850000,57218,Diesel,Pune,32,4
1579,2018,Tata,Tata Nexon XZ Plus Diesel Dual Tone,Nexon,910000,30000,Diesel,Pune,40,3
1580,2018,Hyundai,Hyundai Creta SX 1.6 CRDi,Creta,1275000,55600,Diesel,Pune,14,3
1581,2014,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,690000,77000,Diesel,Pune,32,7
1582,2019,Maruti Suzuki,Maruti Suzuki Vitara Brezza VDi,Vitara,875000,61000,Diesel,Pune,32,2
1583,2017,Maruti Suzuki,Maruti Suzuki Ertiga VXI CNG,Ertiga,825000,95000,CNG + 1,Pune,32,4
1584,2020,Renault,Renault Kwid 1.0 RXT Opt [2016-2019],Kwid,470000,13994,Petrol + 1,Pune,15,1
1585,2016,Maruti Suzuki,Maruti Suzuki S-Cross Zeta 1.3,S-Cross,750000,72000,Diesel,Pune,32,5
1586,2018,Hyundai,Hyundai Creta SX 1.6 CRDi,Creta,1275000,55600,Diesel,Pune,14,3
1587,2018,Tata,Tata Nexon XZ Plus Diesel Dual Tone,Nexon,910000,30000,Diesel,Pune,40,3
1588,2014,Maruti Suzuki,Maruti Suzuki Ertiga VDi,Ertiga,690000,77000,Diesel,Pune,32,7
1589,2017,Maruti Suzuki,Maruti Suzuki Ertiga VDI SHVS,Ertiga,850000,57218,Diesel,Pune,32,4
1590,2015,Hyundai,Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Grand,450000,79461,Petrol,Pune,14,6
1591,2018,Renault,Renault Duster 85 PS RxE,Duster,695000,67000,Diesel,Pune,15,3
1592,2014,Honda,Honda Brio EX MT,Brio,350000,76200,Petrol,Pune,7,7
1593,2015,Audi,Audi Q5 2.0 TDI quattro Premium Plus,Q5,2100000,115000,Diesel,Pune,10,6
1594,2012,Hyundai,Hyundai i20 Sportz 1.2 BS-IV,i20,335000,76000,Petrol,Pune,14,9
1595,2010,Volkswagen,Volkswagen Polo Comfortline 1.2L (P),Polo,295000,41000,Petrol,Pune,3,11
1596,2013,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,340000,508881,Petrol,Pune,14,8
1597,2017,Maruti Suzuki,Maruti Suzuki Alto K10 VXi AMT [2014-2018],Alto,390000,28696,Petrol,Pune,32,4
1598,2017,Ford,Ford EcoSport Titanium 1.5L TDCi,EcoSport,675000,107079,Diesel,Pune,8,4
1599,2013,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi,Alto,280000,40409,Petrol,Pune,32,8
1600,2013,Honda,Honda Brio EX MT,Brio,295000,58203,Petrol,Pune,7,8
1601,2018,Maruti Suzuki,Maruti Suzuki Baleno Delta 1.2 AT,Baleno,640000,56948,Petrol,Pune,32,3
1602,2016,Mahindra,Mahindra XUV500 W10 AWD AT,XUV500,1200000,145368,Diesel,Pune,24,5
1603,2013,Volkswagen,Volkswagen Polo GT TDI,Polo,400000,110369,Diesel,Pune,3,8
1604,2009,Maruti Suzuki,Maruti Suzuki Wagon R LXi Minor,Wagon,235000,17014,Petrol,Pune,32,12
1605,2015,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT,Celerio,400000,59509,Petrol,Pune,32,6
1606,2016,Maruti Suzuki,Maruti Suzuki Celerio VXi AMT ABS,Celerio,450000,31600,Petrol,Pune,32,5
1607,2018,Maruti Suzuki,Maruti Suzuki Alto K10 VXi AMT [2014-2018],Alto,440000,6800,Petrol,Pune,32,3
1608,2014,Ford,Ford EcoSport Titanium 1.5 Ti-VCT AT,EcoSport,550000,32800,Petrol,Pune,8,7
1609,2013,Mercedes-Benz,Mercedes-Benz E-Class E220 CDI Blue Efficiency,E-Class,1699000,67000,Diesel,Pune,2,8
1610,2013,Audi,Audi Q3 2.0 TDI quattro Premium Plus,Q3,1375000,79000,Diesel,Pune,10,8
1611,2015,Audi,Audi Q3 35 TDI Premium + Sunroof,Q3,1675000,100000,Diesel,Pune,10,6
1612,2012,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi CNG,Alto,225000,89000,CNG + 1,Pune,32,9
1613,2008,BMW,BMW X3 2.5si,X3,599000,170306,Petrol,Pune,4,13
1614,2015,Hyundai,Hyundai Eon Era +,Eon,300000,11500,Petrol,Pune,14,6
1615,2019,Toyota,Toyota Fortuner 2.8 4x4 AT [2016-2020],Fortuner,3800000,13500,Diesel,Pune,1,2
1616,2007,Hyundai,Hyundai Santro Xing XL eRLX - Euro III,Santro,110000,87000,Petrol,Pune,14,14
1617,2015,Volkswagen,Volkswagen Polo Highline1.2L (P),Polo,525000,40119,Petrol,Pune,3,6
1618,2017,Skoda,Skoda Rapid Ambition 1.5 TDI AT,Rapid,675000,108500,Diesel,Pune,27,4
1619,2010,Honda,Honda City 1.5 V MT,City,400000,118000,Petrol,Pune,7,11
1620,2011,Ford,Ford Figo Duratorq Diesel Titanium 1.4,Figo,285000,70738,Diesel,Pune,8,10
1621,2009,Honda,Honda CR-V 2.0 2WD,CR-V,481000,117136,Petrol,Pune,7,12
1622,2017,Audi,Audi Q7 45 TDI Technology Pack,Q7,5500000,55000,Diesel,Pune,10,4
1623,2016,Hyundai,Hyundai i20 Active 1.2 S,i20,598000,42000,Petrol,Pune,14,5
1624,2014,Mercedes-Benz,Mercedes-Benz S-Class S 350 CDI,S-Class,4600000,47000,Diesel,Pune,2,7
1625,2014,Honda,Honda City VX Diesel,City,650000,124000,Diesel,Pune,7,7
1626,2015,Hyundai,Hyundai Xcent S 1.2,Xcent,425000,81911,Petrol,Pune,14,6
1627,2015,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi CNG,Alto,310000,34308,CNG + 1,Pune,32,6
1628,2014,Maruti Suzuki,Maruti Suzuki Celerio VXi CNG [2019-2020],Celerio,445000,56030,CNG + 1,Pune,32,7
1629,2013,Maruti Suzuki,Maruti Suzuki Swift ZXi,Swift,440000,89869,Petrol,Pune,32,8
1630,2014,Chevrolet,Chevrolet Beat LS Petrol,Beat,210000,74873,Petrol,Pune,12,7
1631,2018,Tata,Tata Nexon XM Diesel,Nexon,725000,82169,Diesel,Pune,40,3
1632,2011,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,275000,62000,Petrol,Pune,14,10
1633,2016,Mercedes-Benz,Mercedes-Benz E-Class E 250 CDI Avantgarde,E-Class,2900000,44500,Diesel,Pune,2,5
1634,2013,Audi,Audi A4 2.0 TDI (177bhp) Premium Plus,A4,1700000,45477,Diesel,Pune,10,8
1635,2013,Hyundai,Hyundai Verna Fluidic 1.4 VTVT,Verna,530000,45588,Petrol,Pune,14,8
1636,2013,Maruti Suzuki,Maruti Suzuki Alto 800 Lxi,Alto,275000,56498,Petrol,Pune,32,8
1637,2012,Honda,Honda Brio S(O)MT,Brio,275000,39877,Petrol,Pune,7,9
1638,2018,Maruti Suzuki,Maruti Suzuki Ignis Sigma 1.2 MT,Ignis,450000,29628,Petrol,Pune,32,3
1639,2011,Mahindra,Mahindra XUV500 W8,XUV500,520000,75000,Diesel,Pune,24,10
1640,2012,Chevrolet,Chevrolet Cruze LTZ AT,Cruze,405000,87387,Diesel,Pune,12,9
1641,2015,Mercedes-Benz,Mercedes-Benz E-Class E 250 CDI Avantgarde,E-Class,2740000,63000,Diesel,Pune,2,6
1642,2018,Maruti Suzuki,Maruti Suzuki Dzire VDi,Dzire,750000,83074,Diesel,Pune,32,3
1643,2018,Mahindra,Mahindra KUV100 NXT K4 Plus 6 STR [2017-2020],KUV100,450000,60484,Petrol,Pune,24,3
1644,2013,BMW,BMW 3 Series 320d Sport Line,3,1425000,74000,Diesel,Pune,4,8
1645,2018,Hyundai,Hyundai i10 Sportz 1.2 Kappa2,i10,575000,12000,Petrol,Pune,14,3
1646,2012,Skoda,Skoda Rapid Elegance 1.6 TDI CR MT,Rapid,400000,58000,Diesel,Pune,27,9
1647,2013,Audi,Audi A6 2.0 TDI Premium,A6,1650000,67000,Diesel,Pune,10,8
1648,2017,Hyundai,Hyundai Grand i10 Magna 1.2 Kappa VTVT [2016-2017],Grand,490000,38500,Petrol,Pune,14,4
1649,2018,Hyundai,Hyundai Verna 1.6 CRDI SX (O),Verna,1150000,66563,Diesel,Pune,14,3
1650,2019,MINI,MINI Cooper S,Cooper,5300000,700,Petrol,Pune,39,2
1651,2017,Maruti Suzuki,Maruti Suzuki Ertiga ZDI + SHVS,Ertiga,925000,39000,Diesel,Pune,32,4
1652,2010,Toyota,Toyota Fortuner 3.0 MT,Fortuner,1075000,141000,Diesel,Pune,1,11
1653,2015,Toyota,Toyota Innova 2.5 G BS IV 7 STR,Innova,1000000,142502,Diesel,Pune,1,6
1654,2019,Tata,Tata Harrier XZ [2019-2020],Harrier,1650000,49997,Diesel,Pune,40,2
1655,2019,Maruti Suzuki,Maruti Suzuki Swift VXi AMT,Swift,675000,11233,Petrol,Pune,32,2
1656,2018,Maruti Suzuki,Maruti Suzuki Dzire VDi,Dzire,850000,77000,Diesel,Pune,32,3
1657,2019,MINI,MINI Cooper S,Cooper,5300000,700,Petrol,Pune,39,2
1658,2018,Hyundai,Hyundai Verna 1.6 CRDI SX (O),Verna,1150000,66563,Diesel,Pune,14,3
1659,2013,Audi,Audi A6 2.0 TDI Premium,A6,1650000,67000,Diesel,Pune,10,8
1660,2012,Skoda,Skoda Rapid Elegance 1.6 TDI CR MT,Rapid,400000,58000,Diesel,Pune,27,9
1661,2017,Hyundai,Hyundai Grand i10 Magna 1.2 Kappa VTVT [2016-2017],Grand,490000,38500,Petrol,Pune,14,4
1662,2016,Toyota,Toyota Innova 2.5 VX BS IV 7 STR,Innova,1150000,132000,Diesel,Pune,1,5
1663,2017,Maruti Suzuki,Maruti Suzuki Ertiga ZDI + SHVS,Ertiga,925000,39000,Diesel,Pune,32,4
1664,2019,Volkswagen,Volkswagen Vento Highline Plus 1.5 AT (D) 16 Alloy,Vento,1250000,12000,Diesel,Pune,3,2
1665,2015,Honda,Honda Jazz VX Diesel,Jazz,620000,65000,Diesel,Pune,7,6
1666,2010,Honda,Honda City 1.5 V MT,City,330000,72000,Petrol,Pune,7,11
1667,2015,BMW,BMW X3 xDrive 20d Expedition,X3,2400000,85200,Diesel,Pune,4,6
1668,2015,Maruti Suzuki,Maruti Suzuki Swift VXi,Swift,510000,30000,Petrol,Pune,32,6
1669,2016,BMW,BMW X5 xDrive 30d,X5,3800000,53000,Diesel,Pune,4,5
1670,2016,Maruti Suzuki,Maruti Suzuki Alto K10 VXi AMT (Airbag) [2014-2019],Alto,345000,37000,Petrol,Pune,32,5
1671,2020,BMW,BMW 7 Series 730Ld DPE Signature,7,11500000,9000,Diesel,Pune,4,1
1672,2011,Mahindra,Mahindra XUV500 W8,XUV500,520000,75000,Diesel,Pune,24,10
1673,2012,Chevrolet,Chevrolet Cruze LTZ AT,Cruze,405000,87387,Diesel,Pune,12,9
1674,2018,Toyota,Toyota Innova Crysta 2.8 GX AT 7 STR [2016-2020],Innova,1650000,103357,Diesel,Pune,1,3
1675,2021,Volkswagen,Volkswagen Polo GT TSI,Polo,1015000,11000,Petrol,Pune,3,0
1676,2015,Toyota,Toyota Camry Hybrid,Camry,1651000,81000,Petrol,Pune,1,6
1677,2018,Audi,Audi Q3 30 TDI Premium FWD,Q3,2750000,33000,Diesel,Pune,10,3
1678,2015,Toyota,Toyota Camry Hybrid,Camry,1651000,81000,Petrol,Pune,1,6
1679,2017,Volvo,Volvo S90 Inscription D4 [2016-2020],S90,3800000,50000,Diesel,Pune,9,4
1680,2013,Tata,Tata Nano LX,Nano,140000,10000,Petrol,Pune,40,8
1681,2011,Tata,Tata Nano LX,Nano,95000,48405,Petrol,Pune,40,10
1682,2009,Maruti Suzuki,Maruti Suzuki Wagon R VXi Minor,Wagon,250000,52080,Petrol,Pune,32,12
1683,2018,Maruti Suzuki,Maruti Suzuki Vitara Brezza ZDi Plus Dual Tone AGS,Vitara,915000,62665,Diesel,Pune,32,3
1684,2017,Tata,Tata Hexa XTA 4x2 6 STR,Hexa,1330000,49558,Diesel,Pune,40,4
1685,2009,Maruti Suzuki,Maruti Suzuki Alto LXi BS-III,Alto,185000,31632,Petrol,Pune,32,12
1686,2013,Maruti Suzuki,Maruti Suzuki Alto K10 VXi,Alto,260000,61923,Petrol,Pune,32,8
1687,2016,Hyundai,Hyundai Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],Grand,520000,49899,Petrol,Pune,14,5
